timestamp,machine_id,machine_type,temperature_C,vibration_g,feature_1,operating_hours,RUL,failure,feature_1_name
2023-01-03 03:24:00,CNC_1,CNC,75.99,0.973,86.48,1010.42,0.0,1,spindle_load_%
2023-01-03 03:36:00,CNC_1,CNC,73.93,0.751,58.81,211.31,3549.71,0,spindle_load_%
2023-01-03 03:48:00,CNC_1,CNC,58.37,0.338,57.08,0.0,5441.57,0,spindle_load_%
2023-01-03 04:00:00,CNC_1,CNC,69.75,0.639,76.89,687.01,1487.33,0,spindle_load_%
2023-01-03 04:12:00,CNC_1,CNC,67.85,0.529,55.13,218.81,3852.58,0,spindle_load_%
2023-01-03 04:24:00,CNC_1,CNC,63.85,0.261,62.12,0.0,5073.44,0,spindle_load_%
2023-01-03 04:36:00,CNC_1,CNC,77.14,0.402,61.49,467.88,2593.69,0,spindle_load_%
2023-01-03 04:48:00,CNC_1,CNC,66.23,0.651,71.76,531.44,2349.64,0,spindle_load_%
2023-01-03 05:00:00,CNC_1,CNC,61.26,0.402,53.98,215.88,3946.79,0,spindle_load_%
2023-01-03 05:12:00,CNC_1,CNC,76.12,0.814,69.39,665.62,1526.83,0,spindle_load_%
2023-01-03 05:24:00,CNC_1,CNC,65.88,0.318,52.83,0.0,4528.51,0,spindle_load_%
2023-01-03 05:36:00,CNC_1,CNC,75.52,0.687,48.91,167.91,4437.58,0,spindle_load_%
2023-01-03 05:48:00,CNC_1,CNC,77.27,0.847,62.06,519.71,2414.29,0,spindle_load_%
2023-01-03 06:00:00,CNC_1,CNC,69.41,0.643,46.64,22.79,4819.05,0,spindle_load_%
2023-01-03 06:12:00,CNC_1,CNC,63.97,0.695,64.28,231.57,3961.01,0,spindle_load_%
2023-01-03 06:24:00,CNC_1,CNC,72.28,0.632,67.17,265.07,3546.1,0,spindle_load_%
2023-01-03 06:36:00,CNC_1,CNC,65.33,0.836,78.29,462.97,2818.84,0,spindle_load_%
2023-01-03 06:48:00,CNC_1,CNC,71.14,0.685,57.33,525.15,2320.34,0,spindle_load_%
2023-01-03 07:00:00,CNC_1,CNC,79.75,0.973,78.86,905.9,426.37,0,spindle_load_%
2023-01-03 07:12:00,CNC_1,CNC,70.62,0.35,59.52,0.0,4554.86,0,spindle_load_%
2023-01-03 07:24:00,CNC_1,CNC,59.9,0.396,53.61,0.0,5039.37,0,spindle_load_%
2023-01-03 07:36:00,CNC_1,CNC,66.13,0.345,53.95,0.0,4979.65,0,spindle_load_%
2023-01-03 07:48:00,CNC_1,CNC,72.83,0.482,49.54,232.09,3836.94,0,spindle_load_%
2023-01-03 08:00:00,CNC_1,CNC,83.4,0.994,63.98,629.97,2009.58,0,spindle_load_%
2023-01-03 08:12:00,CNC_1,CNC,76.93,0.664,74.08,521.88,2167.88,0,spindle_load_%
2023-01-03 08:24:00,CNC_1,CNC,78.3,0.838,72.4,759.83,1286.06,0,spindle_load_%
2023-01-03 08:36:00,CNC_1,CNC,69.32,0.574,63.89,562.98,1976.56,0,spindle_load_%
2023-01-03 08:48:00,CNC_1,CNC,74.98,0.705,81.1,721.84,1284.6,0,spindle_load_%
2023-01-03 09:00:00,CNC_1,CNC,72.44,0.313,56.92,0.0,4743.69,0,spindle_load_%
2023-01-03 09:12:00,CNC_1,CNC,67.5,0.471,55.61,0.0,5431.0,0,spindle_load_%
2023-01-03 09:24:00,CNC_1,CNC,70.45,0.542,48.57,110.03,4269.11,0,spindle_load_%
2023-01-03 09:36:00,CNC_1,CNC,78.47,0.898,67.14,650.08,1900.5,0,spindle_load_%
2023-01-03 09:48:00,CNC_1,CNC,75.28,0.906,73.51,692.01,1619.49,0,spindle_load_%
2023-01-03 10:00:00,CNC_1,CNC,74.62,0.925,57.22,256.84,3697.4,0,spindle_load_%
2023-01-03 10:12:00,CNC_1,CNC,58.09,0.446,60.77,0.0,4732.72,0,spindle_load_%
2023-01-03 10:24:00,CNC_1,CNC,75.59,1.088,67.77,788.72,1131.11,0,spindle_load_%
2023-01-03 10:36:00,CNC_1,CNC,68.46,0.309,68.76,0.0,5436.3,0,spindle_load_%
2023-01-03 10:48:00,CNC_1,CNC,82.76,0.597,66.21,513.04,2618.55,0,spindle_load_%
2023-01-03 11:00:00,CNC_1,CNC,75.95,0.608,67.93,432.49,3100.42,0,spindle_load_%
2023-01-03 11:12:00,CNC_1,CNC,67.15,0.193,58.94,115.01,4625.0,0,spindle_load_%
2023-01-03 11:24:00,CNC_1,CNC,70.49,0.684,84.43,664.43,1530.88,0,spindle_load_%
2023-01-03 11:36:00,CNC_1,CNC,63.39,0.709,62.12,351.16,3134.29,0,spindle_load_%
2023-01-03 11:48:00,CNC_1,CNC,72.99,0.894,76.5,618.28,1756.89,0,spindle_load_%
2023-01-03 12:00:00,CNC_1,CNC,75.15,0.837,66.94,436.87,2858.87,0,spindle_load_%
2023-01-03 12:12:00,CNC_1,CNC,61.94,0.237,48.4,0.0,5179.76,0,spindle_load_%
2023-01-03 12:24:00,CNC_1,CNC,81.26,0.647,47.22,108.77,4020.92,0,spindle_load_%
2023-01-03 12:36:00,CNC_1,CNC,58.39,0.472,59.38,0.0,4568.39,0,spindle_load_%
2023-01-03 12:48:00,CNC_1,CNC,75.63,0.677,69.76,565.82,2006.56,0,spindle_load_%
2023-01-03 13:00:00,CNC_1,CNC,66.64,0.413,37.25,0.0,5035.94,0,spindle_load_%
2023-01-03 13:12:00,CNC_1,CNC,76.41,0.775,81.53,834.85,798.09,0,spindle_load_%
2023-01-03 13:24:00,CNC_1,CNC,81.95,0.536,56.55,128.71,4423.59,0,spindle_load_%
2023-01-03 13:36:00,CNC_1,CNC,69.61,0.472,58.36,0.0,4892.21,0,spindle_load_%
2023-01-03 13:48:00,CNC_1,CNC,80.71,1.215,71.3,877.03,591.08,0,spindle_load_%
2023-01-03 14:00:00,CNC_1,CNC,75.18,0.573,75.06,534.3,2157.19,0,spindle_load_%
2023-01-03 14:12:00,CNC_1,CNC,62.44,0.419,56.71,157.8,4536.74,0,spindle_load_%
2023-01-03 14:24:00,CNC_1,CNC,69.88,0.538,45.03,0.0,4833.81,0,spindle_load_%
2023-01-03 14:36:00,CNC_1,CNC,72.57,0.585,59.52,397.64,2921.52,0,spindle_load_%
2023-01-03 14:48:00,CNC_1,CNC,63.91,0.354,74.41,0.0,5182.0,0,spindle_load_%
2023-01-03 15:00:00,CNC_1,CNC,67.16,0.193,50.48,0.0,4531.77,0,spindle_load_%
2023-01-03 15:12:00,CNC_1,CNC,70.11,0.713,42.31,0.0,5420.39,0,spindle_load_%
2023-01-03 15:24:00,CNC_1,CNC,59.97,0.855,66.85,296.08,3661.12,0,spindle_load_%
2023-01-03 15:36:00,CNC_1,CNC,60.66,0.48,33.91,0.0,5459.95,0,spindle_load_%
2023-01-03 15:48:00,CNC_1,CNC,72.5,0.749,77.36,486.81,2596.81,0,spindle_load_%
2023-01-03 16:00:00,CNC_1,CNC,61.57,0.479,50.88,107.5,4186.63,0,spindle_load_%
2023-01-03 16:12:00,CNC_1,CNC,70.22,0.424,59.63,250.3,3854.72,0,spindle_load_%
2023-01-03 16:24:00,CNC_1,CNC,60.02,0.498,61.87,0.0,5284.68,0,spindle_load_%
2023-01-03 16:36:00,CNC_1,CNC,69.91,0.649,55.57,361.8,3460.4,0,spindle_load_%
2023-01-03 16:48:00,CNC_1,CNC,63.5,0.392,75.97,0.0,4513.83,0,spindle_load_%
2023-01-03 17:00:00,CNC_1,CNC,65.59,0.866,75.27,433.22,2879.6,0,spindle_load_%
2023-01-03 17:12:00,CNC_1,CNC,66.4,0.664,57.98,0.0,4958.0,0,spindle_load_%
2023-01-03 17:24:00,CNC_1,CNC,72.34,0.608,75.59,381.15,2792.94,0,spindle_load_%
2023-01-03 17:36:00,CNC_1,CNC,84.15,0.853,71.79,857.26,649.04,0,spindle_load_%
2023-01-03 17:48:00,CNC_1,CNC,73.93,0.678,74.37,740.9,1392.17,0,spindle_load_%
2023-01-03 18:00:00,CNC_1,CNC,73.51,0.424,59.3,142.24,4491.24,0,spindle_load_%
2023-01-03 18:12:00,CNC_1,CNC,65.29,0.527,37.02,0.0,5335.89,0,spindle_load_%
2023-01-03 18:24:00,CNC_1,CNC,61.97,0.432,64.6,0.0,5100.09,0,spindle_load_%
2023-01-03 18:36:00,CNC_1,CNC,76.55,0.679,87.98,881.43,617.51,0,spindle_load_%
2023-01-03 18:48:00,CNC_1,CNC,73.87,0.703,74.1,794.35,1031.15,0,spindle_load_%
2023-01-03 19:00:00,CNC_1,CNC,64.08,0.309,37.36,0.0,5004.33,0,spindle_load_%
2023-01-03 19:12:00,CNC_1,CNC,69.49,0.591,60.21,0.0,5255.0,0,spindle_load_%
2023-01-03 19:24:00,CNC_1,CNC,59.31,0.37,54.95,0.0,4996.12,0,spindle_load_%
2023-01-03 19:36:00,CNC_1,CNC,74.44,0.758,62.01,406.3,2972.03,0,spindle_load_%
2023-01-03 19:48:00,CNC_1,CNC,74.47,0.831,84.76,578.83,2254.8,0,spindle_load_%
2023-01-03 20:00:00,CNC_1,CNC,70.32,0.59,59.26,116.7,4791.37,0,spindle_load_%
2023-01-03 20:12:00,CNC_1,CNC,78.63,0.725,61.27,492.65,2292.31,0,spindle_load_%
2023-01-03 20:24:00,CNC_1,CNC,72.02,0.505,51.46,0.0,4628.54,0,spindle_load_%
2023-01-03 20:36:00,CNC_1,CNC,69.42,0.717,72.34,409.03,2806.18,0,spindle_load_%
2023-01-03 20:48:00,CNC_1,CNC,70.92,0.644,78.47,361.85,3499.3,0,spindle_load_%
2023-01-03 21:00:00,CNC_1,CNC,80.14,0.82,82.1,756.84,1147.62,0,spindle_load_%
2023-01-03 21:12:00,CNC_1,CNC,59.84,0.46,69.47,0.0,5121.15,0,spindle_load_%
2023-01-03 21:24:00,CNC_1,CNC,73.38,0.652,68.73,638.31,1719.17,0,spindle_load_%
2023-01-03 21:36:00,CNC_1,CNC,59.55,0.282,52.04,0.0,4964.12,0,spindle_load_%
2023-01-03 21:48:00,CNC_1,CNC,57.97,0.402,62.22,0.0,5252.34,0,spindle_load_%
2023-01-03 22:00:00,CNC_1,CNC,73.48,1.149,85.13,878.84,556.13,0,spindle_load_%
2023-01-03 22:12:00,CNC_1,CNC,70.15,0.301,61.84,0.0,5486.66,0,spindle_load_%
2023-01-03 22:24:00,CNC_1,CNC,59.54,0.534,56.37,0.0,4763.45,0,spindle_load_%
2023-01-03 22:36:00,CNC_1,CNC,78.3,0.645,68.91,767.26,1121.3,0,spindle_load_%
2023-01-03 22:48:00,CNC_1,CNC,69.4,0.314,61.53,96.9,4390.83,0,spindle_load_%
2023-01-03 23:00:00,CNC_1,CNC,58.16,0.527,45.14,0.0,5371.17,0,spindle_load_%
2023-01-03 23:12:00,CNC_1,CNC,76.46,0.842,66.82,593.52,2054.19,0,spindle_load_%
2023-01-03 23:24:00,CNC_1,CNC,67.91,0.439,50.69,0.0,5312.05,0,spindle_load_%
2023-01-03 23:36:00,CNC_1,CNC,59.96,0.106,57.8,0.0,5100.18,0,spindle_load_%
2023-01-03 23:48:00,CNC_1,CNC,64.0,0.687,66.54,453.33,2563.58,0,spindle_load_%
2023-01-04 00:00:00,CNC_1,CNC,78.24,0.748,72.05,606.85,1938.55,0,spindle_load_%
2023-01-04 00:12:00,CNC_1,CNC,72.34,0.597,64.89,272.17,3678.11,0,spindle_load_%
2023-01-04 00:24:00,CNC_1,CNC,69.3,0.248,64.96,126.57,4765.35,0,spindle_load_%
2023-01-04 00:36:00,CNC_1,CNC,68.06,0.247,53.05,0.0,4578.2,0,spindle_load_%
2023-01-04 00:48:00,CNC_1,CNC,68.77,0.539,65.61,271.37,3816.03,0,spindle_load_%
2023-01-04 01:00:00,CNC_1,CNC,78.35,0.81,56.89,441.74,2798.77,0,spindle_load_%
2023-01-04 01:12:00,CNC_1,CNC,78.07,0.998,78.02,578.83,2226.86,0,spindle_load_%
2023-01-04 01:24:00,CNC_1,CNC,83.11,1.208,88.49,972.28,149.45,1,spindle_load_%
2023-01-04 01:36:00,CNC_1,CNC,77.54,1.008,78.74,751.48,1340.92,0,spindle_load_%
2023-01-04 01:48:00,CNC_1,CNC,76.43,0.8,90.13,755.0,1109.71,0,spindle_load_%
2023-01-04 02:00:00,CNC_1,CNC,65.76,0.824,68.7,332.37,3281.53,0,spindle_load_%
2023-01-04 02:12:00,CNC_1,CNC,70.14,0.941,62.47,790.97,1100.56,0,spindle_load_%
2023-01-04 02:24:00,CNC_1,CNC,71.15,0.654,56.3,209.96,3661.01,0,spindle_load_%
2023-01-04 02:36:00,CNC_1,CNC,65.62,0.693,50.95,0.0,4912.94,0,spindle_load_%
2023-01-04 02:48:00,CNC_1,CNC,59.71,0.622,70.7,0.0,5106.51,0,spindle_load_%
2023-01-04 03:00:00,CNC_1,CNC,69.95,0.749,75.59,353.23,3297.13,0,spindle_load_%
2023-01-04 03:12:00,CNC_1,CNC,61.29,0.327,64.85,0.0,5440.3,0,spindle_load_%
2023-01-04 03:24:00,CNC_1,CNC,75.34,0.561,51.8,144.53,3972.46,0,spindle_load_%
2023-01-04 03:36:00,CNC_1,CNC,75.42,0.34,53.28,33.61,4864.25,0,spindle_load_%
2023-01-04 03:48:00,CNC_1,CNC,70.56,0.787,69.52,280.63,3472.5,0,spindle_load_%
2023-01-04 04:00:00,CNC_1,CNC,69.89,0.582,60.98,182.65,4126.65,0,spindle_load_%
2023-01-04 04:12:00,CNC_1,CNC,74.85,0.303,66.74,536.81,2311.38,0,spindle_load_%
2023-01-04 04:24:00,CNC_1,CNC,71.02,0.42,67.71,359.58,3012.56,0,spindle_load_%
2023-01-04 04:36:00,CNC_1,CNC,63.98,0.663,67.58,0.0,5330.24,0,spindle_load_%
2023-01-04 04:48:00,CNC_1,CNC,62.67,0.377,54.41,0.0,5309.39,0,spindle_load_%
2023-01-04 05:00:00,CNC_1,CNC,76.49,0.979,76.43,999.26,3.94,1,spindle_load_%
2023-01-04 05:12:00,CNC_1,CNC,71.12,0.964,83.59,648.2,1654.28,0,spindle_load_%
2023-01-04 05:24:00,CNC_1,CNC,69.6,0.879,67.19,499.65,2425.45,0,spindle_load_%
2023-01-04 05:36:00,CNC_1,CNC,66.27,0.523,54.73,0.0,4817.39,0,spindle_load_%
2023-01-04 05:48:00,CNC_1,CNC,67.27,0.323,53.43,0.0,4932.07,0,spindle_load_%
2023-01-04 06:00:00,CNC_1,CNC,63.97,0.288,53.59,0.0,5269.71,0,spindle_load_%
2023-01-04 06:12:00,CNC_1,CNC,67.81,0.749,73.83,772.73,1119.94,0,spindle_load_%
2023-01-04 06:24:00,CNC_1,CNC,70.64,0.641,68.35,442.52,2965.08,0,spindle_load_%
2023-01-04 06:36:00,CNC_1,CNC,67.4,0.531,49.8,0.0,4525.44,0,spindle_load_%
2023-01-04 06:48:00,CNC_1,CNC,63.67,0.431,60.47,319.77,3621.5,0,spindle_load_%
2023-01-04 07:00:00,CNC_1,CNC,69.03,0.516,56.21,350.92,3382.42,0,spindle_load_%
2023-01-04 07:12:00,CNC_1,CNC,68.4,0.654,71.12,376.95,2815.37,0,spindle_load_%
2023-01-04 07:24:00,CNC_1,CNC,62.21,0.338,47.59,0.0,4557.97,0,spindle_load_%
2023-01-04 07:36:00,CNC_1,CNC,64.84,0.273,59.59,0.0,5351.0,0,spindle_load_%
2023-01-04 07:48:00,CNC_1,CNC,61.33,0.557,67.94,382.55,2937.54,0,spindle_load_%
2023-01-04 08:00:00,CNC_1,CNC,65.92,0.804,57.8,0.0,5178.49,0,spindle_load_%
2023-01-04 08:12:00,CNC_1,CNC,71.1,0.831,63.03,790.13,1152.55,0,spindle_load_%
2023-01-04 08:24:00,CNC_1,CNC,71.51,0.551,76.14,520.73,2429.37,0,spindle_load_%
2023-01-04 08:36:00,CNC_1,CNC,62.25,0.382,49.92,0.0,5314.66,0,spindle_load_%
2023-01-04 08:48:00,CNC_1,CNC,86.02,0.845,94.31,897.24,499.57,0,spindle_load_%
2023-01-04 09:00:00,CNC_1,CNC,69.07,0.472,57.95,0.0,4512.3,0,spindle_load_%
2023-01-04 09:12:00,CNC_1,CNC,80.73,0.661,80.3,955.52,226.03,0,spindle_load_%
2023-01-04 09:24:00,CNC_1,CNC,69.23,0.393,43.76,0.0,4765.83,0,spindle_load_%
2023-01-04 09:36:00,CNC_1,CNC,71.81,0.938,79.11,404.59,3040.64,0,spindle_load_%
2023-01-04 09:48:00,CNC_1,CNC,64.69,0.543,52.07,0.0,5163.7,0,spindle_load_%
2023-01-04 10:00:00,CNC_1,CNC,57.84,0.316,70.23,89.94,4429.04,0,spindle_load_%
2023-01-04 10:12:00,CNC_1,CNC,64.62,0.403,54.58,67.5,4259.96,0,spindle_load_%
2023-01-04 10:24:00,CNC_1,CNC,74.52,0.644,72.75,0.0,4663.89,0,spindle_load_%
2023-01-04 10:36:00,CNC_1,CNC,77.03,0.957,68.51,808.82,1004.94,0,spindle_load_%
2023-01-04 10:48:00,CNC_1,CNC,73.16,0.256,58.28,51.95,4273.99,0,spindle_load_%
2023-01-04 11:00:00,CNC_1,CNC,63.71,0.48,56.7,253.23,3457.15,0,spindle_load_%
2023-01-04 11:12:00,CNC_1,CNC,68.99,0.6,64.68,431.25,3094.79,0,spindle_load_%
2023-01-04 11:24:00,CNC_1,CNC,77.79,0.579,74.01,516.39,2454.04,0,spindle_load_%
2023-01-04 11:36:00,CNC_1,CNC,71.6,0.343,50.27,33.56,5293.19,0,spindle_load_%
2023-01-04 11:48:00,CNC_1,CNC,73.63,0.968,76.12,601.49,2063.13,0,spindle_load_%
2023-01-04 12:00:00,CNC_1,CNC,62.34,0.473,46.18,0.0,5326.72,0,spindle_load_%
2023-01-04 12:12:00,CNC_1,CNC,68.41,0.461,52.54,0.0,4686.25,0,spindle_load_%
2023-01-04 12:24:00,CNC_1,CNC,60.81,0.267,59.28,0.0,4837.65,0,spindle_load_%
2023-01-04 12:36:00,CNC_1,CNC,71.14,0.304,58.67,0.0,5438.2,0,spindle_load_%
2023-01-04 12:48:00,CNC_1,CNC,67.76,0.84,81.14,850.29,804.66,0,spindle_load_%
2023-01-04 13:00:00,CNC_1,CNC,71.7,0.709,72.15,751.27,1223.87,0,spindle_load_%
2023-01-04 13:12:00,CNC_1,CNC,66.46,0.372,37.09,0.0,4506.83,0,spindle_load_%
2023-01-04 13:24:00,CNC_1,CNC,62.69,0.641,75.25,532.12,2292.05,0,spindle_load_%
2023-01-04 13:36:00,CNC_1,CNC,58.8,0.626,65.86,512.5,2475.59,0,spindle_load_%
2023-01-04 13:48:00,CNC_1,CNC,83.71,0.813,81.61,753.13,1193.07,0,spindle_load_%
2023-01-04 14:00:00,CNC_1,CNC,75.47,0.471,80.68,680.8,1679.43,0,spindle_load_%
2023-01-04 14:12:00,CNC_1,CNC,66.08,0.476,86.41,0.0,4967.63,0,spindle_load_%
2023-01-04 14:24:00,CNC_1,CNC,54.58,0.659,52.7,0.0,4638.94,0,spindle_load_%
2023-01-04 14:36:00,CNC_1,CNC,67.06,0.418,52.85,41.56,4413.12,0,spindle_load_%
2023-01-04 14:48:00,CNC_1,CNC,69.44,0.741,57.44,569.6,2147.58,0,spindle_load_%
2023-01-04 15:00:00,CNC_1,CNC,70.03,0.389,48.52,86.32,4361.47,0,spindle_load_%
2023-01-04 15:12:00,CNC_1,CNC,62.75,0.589,50.72,0.0,5425.63,0,spindle_load_%
2023-01-04 15:24:00,CNC_1,CNC,74.94,0.616,77.36,620.55,1888.4,0,spindle_load_%
2023-01-04 15:36:00,CNC_1,CNC,71.26,0.791,59.27,199.04,3985.59,0,spindle_load_%
2023-01-04 15:48:00,CNC_1,CNC,68.34,0.415,65.37,0.0,4711.48,0,spindle_load_%
2023-01-04 16:00:00,CNC_1,CNC,61.41,0.512,53.44,0.0,4654.99,0,spindle_load_%
2023-01-04 16:12:00,CNC_1,CNC,71.87,0.701,71.4,525.01,2583.97,0,spindle_load_%
2023-01-04 16:24:00,CNC_1,CNC,64.42,0.432,67.62,0.0,5089.11,0,spindle_load_%
2023-01-04 16:36:00,CNC_1,CNC,82.3,1.025,76.1,767.98,1167.24,0,spindle_load_%
2023-01-04 16:48:00,CNC_1,CNC,63.76,0.672,68.42,235.76,3698.11,0,spindle_load_%
2023-01-04 17:00:00,CNC_1,CNC,72.36,0.309,53.16,0.0,4747.94,0,spindle_load_%
2023-01-04 17:12:00,CNC_1,CNC,56.8,0.341,62.97,0.0,4898.15,0,spindle_load_%
2023-01-04 17:24:00,CNC_1,CNC,62.67,0.496,53.48,0.0,4927.11,0,spindle_load_%
2023-01-04 17:36:00,CNC_1,CNC,66.62,0.228,55.68,0.0,5319.52,0,spindle_load_%
2023-01-04 17:48:00,CNC_1,CNC,50.04,0.372,41.96,0.0,5448.59,0,spindle_load_%
2023-01-04 18:00:00,CNC_1,CNC,71.03,0.517,58.73,0.0,5379.99,0,spindle_load_%
2023-01-04 18:12:00,CNC_1,CNC,72.98,0.273,69.74,25.58,4621.45,0,spindle_load_%
2023-01-04 18:24:00,CNC_1,CNC,79.98,0.777,84.72,739.8,1383.66,0,spindle_load_%
2023-01-04 18:36:00,CNC_1,CNC,59.47,0.276,50.13,0.0,4569.95,0,spindle_load_%
2023-01-04 18:48:00,CNC_1,CNC,65.23,0.357,70.54,193.44,4310.85,0,spindle_load_%
2023-01-04 19:00:00,CNC_1,CNC,63.71,0.453,50.44,0.0,4632.37,0,spindle_load_%
2023-01-04 19:12:00,CNC_1,CNC,55.9,0.441,39.7,0.0,5240.75,0,spindle_load_%
2023-01-04 19:24:00,CNC_1,CNC,71.52,0.469,84.62,414.22,2917.27,0,spindle_load_%
2023-01-04 19:36:00,CNC_1,CNC,75.81,0.666,77.62,407.82,2958.86,0,spindle_load_%
2023-01-04 19:48:00,CNC_1,CNC,66.03,0.692,67.12,328.4,3369.44,0,spindle_load_%
2023-01-04 20:00:00,CNC_1,CNC,66.32,0.591,60.86,0.0,4752.13,0,spindle_load_%
2023-01-04 20:12:00,CNC_1,CNC,75.76,0.524,65.95,617.07,2048.92,0,spindle_load_%
2023-01-04 20:24:00,CNC_1,CNC,64.39,0.414,45.96,0.0,5306.38,0,spindle_load_%
2023-01-04 20:36:00,CNC_1,CNC,77.56,0.647,60.81,34.54,4617.34,0,spindle_load_%
2023-01-04 20:48:00,CNC_1,CNC,65.36,0.368,47.38,0.0,5234.64,0,spindle_load_%
2023-01-04 21:00:00,CNC_1,CNC,65.39,0.439,45.07,0.0,5166.32,0,spindle_load_%
2023-01-04 21:12:00,CNC_1,CNC,68.36,0.444,43.11,111.03,4365.63,0,spindle_load_%
2023-01-04 21:24:00,CNC_1,CNC,60.7,0.338,70.1,0.0,4743.44,0,spindle_load_%
2023-01-04 21:36:00,CNC_1,CNC,74.65,0.474,72.63,478.99,2627.28,0,spindle_load_%
2023-01-04 21:48:00,CNC_1,CNC,57.26,0.562,51.23,0.0,4776.38,0,spindle_load_%
2023-01-04 22:00:00,CNC_1,CNC,70.87,0.852,57.38,426.36,2912.44,0,spindle_load_%
2023-01-04 22:12:00,CNC_1,CNC,58.01,0.312,63.31,0.0,4694.05,0,spindle_load_%
2023-01-04 22:24:00,CNC_1,CNC,63.55,0.221,63.68,446.24,2938.43,0,spindle_load_%
2023-01-04 22:36:00,CNC_1,CNC,72.79,0.781,61.36,322.89,3572.43,0,spindle_load_%
2023-01-04 22:48:00,CNC_1,CNC,72.86,0.97,59.88,681.98,1654.57,0,spindle_load_%
2023-01-04 23:00:00,CNC_1,CNC,71.62,0.771,75.71,641.52,1660.61,0,spindle_load_%
2023-01-04 23:12:00,CNC_1,CNC,65.28,0.518,40.76,209.99,3720.1,0,spindle_load_%
2023-01-04 23:24:00,CNC_1,CNC,61.8,0.472,47.33,6.05,5345.05,0,spindle_load_%
2023-01-04 23:36:00,CNC_1,CNC,65.29,0.467,52.26,0.0,4803.77,0,spindle_load_%
2023-01-04 23:48:00,CNC_1,CNC,70.31,0.434,62.27,315.51,3691.55,0,spindle_load_%
2023-01-05 00:00:00,CNC_1,CNC,68.05,0.424,50.31,0.0,5331.17,0,spindle_load_%
2023-01-05 00:12:00,CNC_1,CNC,66.94,0.54,40.24,50.21,4469.29,0,spindle_load_%
2023-01-05 00:24:00,CNC_1,CNC,70.8,0.35,58.4,0.0,5020.87,0,spindle_load_%
2023-01-05 00:36:00,CNC_1,CNC,78.7,0.503,64.75,475.52,2676.48,0,spindle_load_%
2023-01-05 00:48:00,CNC_1,CNC,70.53,0.561,82.82,469.16,2439.89,0,spindle_load_%
2023-01-05 01:00:00,CNC_1,CNC,68.43,0.625,72.06,469.88,2822.31,0,spindle_load_%
2023-01-05 01:12:00,CNC_1,CNC,58.99,0.341,57.54,0.0,4817.36,0,spindle_load_%
2023-01-05 01:24:00,CNC_1,CNC,63.34,0.386,50.77,0.0,4892.2,0,spindle_load_%
2023-01-05 01:36:00,CNC_1,CNC,64.68,0.738,83.54,431.75,3066.63,0,spindle_load_%
2023-01-05 01:48:00,CNC_1,CNC,72.21,0.719,74.78,482.26,2658.49,0,spindle_load_%
2023-01-05 02:00:00,CNC_1,CNC,58.65,0.655,56.62,0.0,4922.37,0,spindle_load_%
2023-01-05 02:12:00,CNC_1,CNC,73.16,0.29,69.54,0.0,5195.6,0,spindle_load_%
2023-01-05 02:24:00,CNC_1,CNC,68.88,0.483,56.87,0.0,5393.87,0,spindle_load_%
2023-01-05 02:36:00,CNC_1,CNC,71.3,0.882,71.21,438.67,2959.2,0,spindle_load_%
2023-01-05 02:48:00,CNC_1,CNC,61.06,0.468,65.29,400.42,3093.44,0,spindle_load_%
2023-01-05 03:00:00,CNC_1,CNC,66.55,0.392,64.75,0.0,4910.46,0,spindle_load_%
2023-01-05 03:12:00,CNC_1,CNC,55.24,0.422,40.46,0.0,5080.03,0,spindle_load_%
2023-01-05 03:24:00,CNC_1,CNC,72.93,0.551,66.63,288.01,3662.61,0,spindle_load_%
2023-01-05 03:36:00,CNC_1,CNC,69.43,0.942,80.83,582.95,2017.98,0,spindle_load_%
2023-01-05 03:48:00,CNC_1,CNC,70.74,0.493,65.27,194.89,4060.77,0,spindle_load_%
2023-01-05 04:00:00,CNC_1,CNC,61.47,0.528,68.2,0.0,4984.53,0,spindle_load_%
2023-01-05 04:12:00,CNC_1,CNC,77.22,0.565,71.63,401.94,2894.78,0,spindle_load_%
2023-01-05 04:24:00,CNC_1,CNC,58.74,0.494,59.02,13.87,4833.83,0,spindle_load_%
2023-01-05 04:36:00,CNC_1,CNC,55.65,0.226,52.73,0.0,4745.25,0,spindle_load_%
2023-01-05 04:48:00,CNC_1,CNC,70.46,0.497,72.05,491.1,2466.52,0,spindle_load_%
2023-01-05 05:00:00,CNC_1,CNC,66.26,0.371,48.95,0.0,5111.17,0,spindle_load_%
2023-01-05 05:12:00,CNC_1,CNC,70.24,0.648,51.13,0.0,4958.12,0,spindle_load_%
2023-01-05 05:24:00,CNC_1,CNC,61.94,0.474,52.14,0.0,4555.54,0,spindle_load_%
2023-01-05 05:36:00,CNC_1,CNC,64.3,0.511,39.73,0.0,4883.63,0,spindle_load_%
2023-01-05 05:48:00,CNC_1,CNC,71.59,0.411,51.71,0.0,4605.57,0,spindle_load_%
2023-01-05 06:00:00,CNC_1,CNC,64.55,0.394,41.15,0.0,4547.27,0,spindle_load_%
2023-01-05 06:12:00,CNC_1,CNC,72.47,0.406,58.54,0.0,5305.87,0,spindle_load_%
2023-01-05 06:24:00,CNC_1,CNC,69.76,0.247,58.79,0.0,5444.05,0,spindle_load_%
2023-01-05 06:36:00,CNC_1,CNC,67.71,0.689,46.08,236.2,4157.78,0,spindle_load_%
2023-01-05 06:48:00,CNC_1,CNC,65.53,0.351,60.51,67.37,4977.97,0,spindle_load_%
